Season,Team,Lg,Salary,Player Link
2012-13,Portland Trail Blazers,NBA,"$1,442,880",/players/w/williel01.html
2014-15,New Orleans Pelicans,NBA,"$107,676",/players/w/williel01.html
2014-15,Utah Jazz,NBA,"$53,838",/players/w/williel01.html
2014-15,Charlotte Hornets,NBA,"$53,838",/players/w/williel01.html
2015-16,Charlotte Hornets,NBA,"$80,000",/players/w/williel01.html
2015-16,Memphis Grizzlies,NBA,"$55,722",/players/w/williel01.html
2016-17,Golden State Warriors,NBA,"$250,000",/players/w/williel01.html
Career,(may be incomplete),,"$4,647,474",/players/w/williel01.html
2010-11,Portland Trail Blazers,NBA,"$1,254,720",/players/w/williel01.html
2011-12,Portland Trail Blazers,NBA,"$1,348,800",/players/w/williel01.html
2012-13,Portland Trail Blazers,NBA,"$1,442,880",/players/w/williel01.html
2014-15,New Orleans Pelicans,NBA,"$107,676",/players/w/williel01.html
2014-15,Utah Jazz,NBA,"$53,838",/players/w/williel01.html
2014-15,Charlotte Hornets,NBA,"$53,838",/players/w/williel01.html
2015-16,Charlotte Hornets,NBA,"$80,000",/players/w/williel01.html
2015-16,Memphis Grizzlies,NBA,"$55,722",/players/w/williel01.html
2016-17,Golden State Warriors,NBA,"$250,000",/players/w/williel01.html
Career,(may be incomplete),,"$4,647,474",/players/w/williel01.html
2011-12,New Jersey Nets,NBA,"$473,604",/players/w/willijo03.html
2012-13,Atlanta Hawks,NBA,"$762,195",/players/w/willijo03.html
Career,(may be incomplete),,"$1,235,799",/players/w/willijo03.html
2011-12,New Jersey Nets,NBA,"$473,604",/players/w/willijo03.html
2012-13,Atlanta Hawks,NBA,"$762,195",/players/w/willijo03.html
Career,(may be incomplete),,"$1,235,799",/players/w/willijo03.html
2011-12,Golden State Warriors,NBA,"$473,604",/players/w/wrighch01.html
2016-17,Oklahoma City Thunder,NBA,"$100,000",/players/w/wrighch01.html
Career,(may be incomplete),,"$573,604",/players/w/wrighch01.html
2011-12,Golden State Warriors,NBA,"$473,604",/players/w/wrighch01.html
2016-17,Oklahoma City Thunder,NBA,"$100,000",/players/w/wrighch01.html
Career,(may be incomplete),,"$573,604",/players/w/wrighch01.html
2012-13,Toronto Raptors,NBA,"$665,000",/players/a/acyqu01.html
2013-14,Toronto Raptors,NBA,"$788,872",/players/a/acyqu01.html
2014-15,New York Knicks,NBA,"$915,243",/players/a/acyqu01.html
2015-16,Sacramento Kings,NBA,"$981,348",/players/a/acyqu01.html
2016-17,Brooklyn Nets,NBA,"$1,914,544",/players/a/acyqu01.html
2016-17,Dallas Mavericks,NBA,"$1,050,961",/players/a/acyqu01.html
2017-18,Brooklyn Nets,NBA,"$1,709,538",/players/a/acyqu01.html
2018-19,Phoenix Suns,NBA,"$213,948",/players/a/acyqu01.html
Career,(may be incomplete),,"$8,239,454",/players/a/acyqu01.html
2012-13,Toronto Raptors,NBA,"$665,000",/players/a/acyqu01.html
2013-14,Toronto Raptors,NBA,"$788,872",/players/a/acyqu01.html
2014-15,New York Knicks,NBA,"$915,243",/players/a/acyqu01.html
2015-16,Sacramento Kings,NBA,"$981,348",/players/a/acyqu01.html
2016-17,Brooklyn Nets,NBA,"$1,914,544",/players/a/acyqu01.html
2016-17,Dallas Mavericks,NBA,"$1,050,961",/players/a/acyqu01.html
2017-18,Brooklyn Nets,NBA,"$1,709,538",/players/a/acyqu01.html
2018-19,Phoenix Suns,NBA,"$213,948",/players/a/acyqu01.html
Career,(may be incomplete),,"$8,239,454",/players/a/acyqu01.html
2013-14,Memphis Grizzlies,NBA,"$788,872",/players/a/akognjo01.html
Career,(may be incomplete),,"$788,872",/players/a/akognjo01.html
2013-14,Memphis Grizzlies,NBA,"$788,872",/players/a/akognjo01.html
Career,(may be incomplete),,"$788,872",/players/a/akognjo01.html
2012-13,Golden State Warriors,NBA,"$2,798,040",/players/b/barneha02.html
2013-14,Golden State Warriors,NBA,"$2,923,920",/players/b/barneha02.html
2014-15,Golden State Warriors,NBA,"$3,049,920",/players/b/barneha02.html
2015-16,Golden State Warriors,NBA,"$3,873,398",/players/b/barneha02.html
2016-17,Dallas Mavericks,NBA,"$22,116,750",/players/b/barneha02.html
2017-18,Dallas Mavericks,NBA,"$23,112,004",/players/b/barneha02.html
2018-19,Sacramento Kings,NBA,"$24,107,258",/players/b/barneha02.html
2019-20,Sacramento Kings,NBA,"$24,147,727",/players/b/barneha02.html
2020-21,Sacramento Kings,NBA,"$22,215,909",/players/b/barneha02.html
2021-22,Sacramento Kings,NBA,"$20,284,091",/players/b/barneha02.html
Career,(may be incomplete),,"$148,629,017",/players/b/barneha02.html
2012-13,Golden State Warriors,NBA,"$2,798,040",/players/b/barneha02.html
2013-14,Golden State Warriors,NBA,"$2,923,920",/players/b/barneha02.html
2014-15,Golden State Warriors,NBA,"$3,049,920",/players/b/barneha02.html
2015-16,Golden State Warriors,NBA,"$3,873,398",/players/b/barneha02.html
2016-17,Dallas Mavericks,NBA,"$22,116,750",/players/b/barneha02.html
2017-18,Dallas Mavericks,NBA,"$23,112,004",/players/b/barneha02.html
2018-19,Sacramento Kings,NBA,"$24,107,258",/players/b/barneha02.html
2019-20,Sacramento Kings,NBA,"$24,147,727",/players/b/barneha02.html
2020-21,Sacramento Kings,NBA,"$22,215,909",/players/b/barneha02.html
2021-22,Sacramento Kings,NBA,"$20,284,091",/players/b/barneha02.html
Career,(may be incomplete),,"$148,629,017",/players/b/barneha02.html
2012-13,Portland Trail Blazers,NBA,"$550,000",/players/b/bartowi01.html
2013-14,Portland Trail Blazers,NBA,"$788,872",/players/b/bartowi01.html
2014-15,Denver Nuggets,NBA,"$915,243",/players/b/bartowi01.html
2015-16,Denver Nuggets,NBA,"$3,333,333",/players/b/bartowi01.html
2016-17,Denver Nuggets,NBA,"$3,533,333",/players/b/bartowi01.html
2017-18,Denver Nuggets,NBA,"$3,533,333",/players/b/bartowi01.html
2018-19,Denver Nuggets,NBA,"$11,830,358",/players/b/bartowi01.html
2019-20,Denver Nuggets,NBA,"$12,776,786",/players/b/bartowi01.html
2020-21,Denver Nuggets,NBA,"$13,723,214",/players/b/bartowi01.html
2021-22,Denver Nuggets,NBA,"$15,625,000",/players/b/bartowi01.html
Career,(may be incomplete),,"$66,609,472",/players/b/bartowi01.html
2012-13,Portland Trail Blazers,NBA,"$550,000",/players/b/bartowi01.html
2013-14,Portland Trail Blazers,NBA,"$788,872",/players/b/bartowi01.html
2014-15,Denver Nuggets,NBA,"$915,243",/players/b/bartowi01.html
2015-16,Denver Nuggets,NBA,"$3,333,333",/players/b/bartowi01.html
2016-17,Denver Nuggets,NBA,"$3,533,333",/players/b/bartowi01.html
2017-18,Denver Nuggets,NBA,"$3,533,333",/players/b/bartowi01.html
2018-19,Denver Nuggets,NBA,"$11,830,358",/players/b/bartowi01.html
2019-20,Denver Nuggets,NBA,"$12,776,786",/players/b/bartowi01.html
2020-21,Denver Nuggets,NBA,"$13,723,214",/players/b/bartowi01.html
2021-22,Denver Nuggets,NBA,"$15,625,000",/players/b/bartowi01.html
Career,(may be incomplete),,"$66,609,472",/players/b/bartowi01.html
2012-13,San Antonio Spurs,NBA,"$401,170",/players/b/baynear01.html
2013-14,San Antonio Spurs,NBA,"$788,872",/players/b/baynear01.html
2014-15,San Antonio Spurs,NBA,"$2,077,000",/players/b/baynear01.html
2015-16,Detroit Pistons,NBA,"$6,500,000",/players/b/baynear01.html
2016-17,Detroit Pistons,NBA,"$6,500,000",/players/b/baynear01.html
2017-18,Boston Celtics,NBA,"$4,328,000",/players/b/baynear01.html
2018-19,Boston Celtics,NBA,"$5,193,600",/players/b/baynear01.html
2019-20,Phoenix Suns,NBA,"$5,453,280",/players/b/baynear01.html
2020-21,Toronto Raptors,NBA,"$7,000,000",/players/b/baynear01.html
Career,(may be incomplete),,"$38,241,922",/players/b/baynear01.html
2012-13,San Antonio Spurs,NBA,"$401,170",/players/b/baynear01.html
2013-14,San Antonio Spurs,NBA,"$788,872",/players/b/baynear01.html
2014-15,San Antonio Spurs,NBA,"$2,077,000",/players/b/baynear01.html
2015-16,Detroit Pistons,NBA,"$6,500,000",/players/b/baynear01.html
2016-17,Detroit Pistons,NBA,"$6,500,000",/players/b/baynear01.html
2017-18,Boston Celtics,NBA,"$4,328,000",/players/b/baynear01.html
2018-19,Boston Celtics,NBA,"$5,193,600",/players/b/baynear01.html
2019-20,Phoenix Suns,NBA,"$5,453,280",/players/b/baynear01.html
2020-21,Toronto Raptors,NBA,"$7,000,000",/players/b/baynear01.html
Career,(may be incomplete),,"$38,241,922",/players/b/baynear01.html
2012-13,Golden State Warriors,NBA,"$473,604",/players/b/bazemke01.html
2013-14,Golden State Warriors,NBA,"$788,872",/players/b/bazemke01.html
2014-15,Atlanta Hawks,NBA,"$2,000,000",/players/b/bazemke01.html
2015-16,Atlanta Hawks,NBA,"$2,000,000",/players/b/bazemke01.html
2016-17,Atlanta Hawks,NBA,"$15,730,338",/players/b/bazemke01.html
2017-18,Atlanta Hawks,NBA,"$16,910,113",/players/b/bazemke01.html
2018-19,Atlanta Hawks,NBA,"$18,089,887",/players/b/bazemke01.html
2019-20,Sacramento Kings,NBA,"$19,269,662",/players/b/bazemke01.html
2020-21,Golden State Warriors,NBA,"$1,620,564",/players/b/bazemke01.html
2021-22,Los Angeles Lakers,NBA,"$2,401,537",/players/b/bazemke01.html
Career,(may be incomplete),,"$79,284,577",/players/b/bazemke01.html
2012-13,Golden State Warriors,NBA,"$473,604",/players/b/bazemke01.html
2013-14,Golden State Warriors,NBA,"$788,872",/players/b/bazemke01.html
2014-15,Atlanta Hawks,NBA,"$2,000,000",/players/b/bazemke01.html
2015-16,Atlanta Hawks,NBA,"$2,000,000",/players/b/bazemke01.html
2016-17,Atlanta Hawks,NBA,"$15,730,338",/players/b/bazemke01.html
2017-18,Atlanta Hawks,NBA,"$16,910,113",/players/b/bazemke01.html
2018-19,Atlanta Hawks,NBA,"$18,089,887",/players/b/bazemke01.html
2019-20,Sacramento Kings,NBA,"$19,269,662",/players/b/bazemke01.html
2020-21,Golden State Warriors,NBA,"$1,620,564",/players/b/bazemke01.html
2021-22,Los Angeles Lakers,NBA,"$2,401,537",/players/b/bazemke01.html
Career,(may be incomplete),,"$79,284,577",/players/b/bazemke01.html
2012-13,Washington Wizards,NBA,"$4,133,280",/players/b/bealbr01.html
2013-14,Washington Wizards,NBA,"$4,319,280",/players/b/bealbr01.html
2014-15,Washington Wizards,NBA,"$4,505,280",/players/b/bealbr01.html
2015-16,Washington Wizards,NBA,"$5,694,674",/players/b/bealbr01.html
2016-17,Washington Wizards,NBA,"$22,116,750",/players/b/bealbr01.html
2017-18,Washington Wizards,NBA,"$23,775,506",/players/b/bealbr01.html
2018-19,Washington Wizards,NBA,"$25,434,262",/players/b/bealbr01.html
2019-20,Washington Wizards,NBA,"$25,399,705",/players/b/bealbr01.html
2020-21,Washington Wizards,NBA,"$28,751,774",/players/b/bealbr01.html
2021-22,Washington Wizards,NBA,"$33,724,200",/players/b/bealbr01.html
Career,(may be incomplete),,"$177,854,711",/players/b/bealbr01.html
2012-13,Washington Wizards,NBA,"$4,133,280",/players/b/bealbr01.html
2013-14,Washington Wizards,NBA,"$4,319,280",/players/b/bealbr01.html
2014-15,Washington Wizards,NBA,"$4,505,280",/players/b/bealbr01.html
2015-16,Washington Wizards,NBA,"$5,694,674",/players/b/bealbr01.html
2016-17,Washington Wizards,NBA,"$22,116,750",/players/b/bealbr01.html
2017-18,Washington Wizards,NBA,"$23,775,506",/players/b/bealbr01.html
2018-19,Washington Wizards,NBA,"$25,434,262",/players/b/bealbr01.html
2019-20,Washington Wizards,NBA,"$25,399,705",/players/b/bealbr01.html
2020-21,Washington Wizards,NBA,"$28,751,774",/players/b/bealbr01.html
2021-22,Washington Wizards,NBA,"$33,724,200",/players/b/bealbr01.html
Career,(may be incomplete),,"$177,854,711",/players/b/bealbr01.html
2012-13,Houston Rockets,NBA,"$281,377",/players/b/beverpa01.html
2013-14,Houston Rockets,NBA,"$788,872",/players/b/beverpa01.html
2014-15,Houston Rockets,NBA,"$915,243",/players/b/beverpa01.html
2015-16,Houston Rockets,NBA,"$6,500,000",/players/b/beverpa01.html
2016-17,Houston Rockets,NBA,"$6,000,000",/players/b/beverpa01.html
2017-18,Los Angeles Clippers,NBA,"$5,513,514",/players/b/beverpa01.html
2018-19,Los Angeles Clippers,NBA,"$5,027,028",/players/b/beverpa01.html
2019-20,Los Angeles Clippers,NBA,"$12,345,679",/players/b/beverpa01.html
2020-21,Los Angeles Clippers,NBA,"$13,333,333",/players/b/beverpa01.html
2021-22,Minnesota Timberwolves,NBA,"$14,320,988",/players/b/beverpa01.html
Career,(may be incomplete),,"$65,026,034",/players/b/beverpa01.html
2012-13,Houston Rockets,NBA,"$281,377",/players/b/beverpa01.html
2013-14,Houston Rockets,NBA,"$788,872",/players/b/beverpa01.html
2014-15,Houston Rockets,NBA,"$915,243",/players/b/beverpa01.html
2015-16,Houston Rockets,NBA,"$6,500,000",/players/b/beverpa01.html
2016-17,Houston Rockets,NBA,"$6,000,000",/players/b/beverpa01.html
2017-18,Los Angeles Clippers,NBA,"$5,513,514",/players/b/beverpa01.html
2018-19,Los Angeles Clippers,NBA,"$5,027,028",/players/b/beverpa01.html
2019-20,Los Angeles Clippers,NBA,"$12,345,679",/players/b/beverpa01.html
2020-21,Los Angeles Clippers,NBA,"$13,333,333",/players/b/beverpa01.html
2021-22,Minnesota Timberwolves,NBA,"$14,320,988",/players/b/beverpa01.html
Career,(may be incomplete),,"$65,026,034",/players/b/beverpa01.html
2012-13,Portland Trail Blazers,NBA,"$1,300,000",/players/c/clavevi01.html
2013-14,Portland Trail Blazers,NBA,"$1,330,000",/players/c/clavevi01.html
2014-15,Denver Nuggets,NBA,"$1,370,000",/players/c/clavevi01.html
Career,(may be incomplete),,"$4,000,000",/players/c/clavevi01.html
2012-13,Portland Trail Blazers,NBA,"$1,300,000",/players/c/clavevi01.html
2013-14,Portland Trail Blazers,NBA,"$1,330,000",/players/c/clavevi01.html
2014-15,Denver Nuggets,NBA,"$1,370,000",/players/c/clavevi01.html
Career,(may be incomplete),,"$4,000,000",/players/c/clavevi01.html
2012-13,New York Knicks,NBA,"$473,604",/players/c/copelch01.html
2013-14,Indiana Pacers,NBA,"$3,000,000",/players/c/copelch01.html
2014-15,Indiana Pacers,NBA,"$3,135,000",/players/c/copelch01.html
2015-16,Orlando Magic,NBA,"$1,100,000",/players/c/copelch01.html
Career,(may be incomplete),,"$7,708,604",/players/c/copelch01.html
2012-13,New York Knicks,NBA,"$473,604",/players/c/copelch01.html
2013-14,Indiana Pacers,NBA,"$3,000,000",/players/c/copelch01.html
2014-15,Indiana Pacers,NBA,"$3,135,000",/players/c/copelch01.html
2015-16,Orlando Magic,NBA,"$1,100,000",/players/c/copelch01.html
Career,(may be incomplete),,"$7,708,604",/players/c/copelch01.html
2012-13,Dallas Mavericks,NBA,"$600,491",/players/c/crowdja01.html
2013-14,Dallas Mavericks,NBA,"$788,872",/players/c/crowdja01.html
2014-15,Boston Celtics,NBA,"$915,243",/players/c/crowdja01.html
2015-16,Boston Celtics,NBA,"$6,000,000",/players/c/crowdja01.html
2016-17,Boston Celtics,NBA,"$6,286,408",/players/c/crowdja01.html
2017-18,Utah Jazz,NBA,"$6,796,117",/players/c/crowdja01.html
2018-19,Utah Jazz,NBA,"$7,305,825",/players/c/crowdja01.html
2019-20,Miami Heat,NBA,"$7,815,533",/players/c/crowdja01.html
2020-21,Phoenix Suns,NBA,"$9,258,000",/players/c/crowdja01.html
2021-22,Phoenix Suns,NBA,"$9,720,900",/players/c/crowdja01.html
Career,(may be incomplete),,"$55,487,389",/players/c/crowdja01.html
2012-13,Dallas Mavericks,NBA,"$600,491",/players/c/crowdja01.html
2013-14,Dallas Mavericks,NBA,"$788,872",/players/c/crowdja01.html
2014-15,Boston Celtics,NBA,"$915,243",/players/c/crowdja01.html
2015-16,Boston Celtics,NBA,"$6,000,000",/players/c/crowdja01.html
2016-17,Boston Celtics,NBA,"$6,286,408",/players/c/crowdja01.html
2017-18,Utah Jazz,NBA,"$6,796,117",/players/c/crowdja01.html
2018-19,Utah Jazz,NBA,"$7,305,825",/players/c/crowdja01.html
2019-20,Miami Heat,NBA,"$7,815,533",/players/c/crowdja01.html
2020-21,Phoenix Suns,NBA,"$9,258,000",/players/c/crowdja01.html
2021-22,Phoenix Suns,NBA,"$9,720,900",/players/c/crowdja01.html
Career,(may be incomplete),,"$55,487,389",/players/c/crowdja01.html
2012-13,Dallas Mavericks,NBA,"$1,156,320",/players/c/cunnija01.html
2013-14,Atlanta Hawks,NBA,"$1,208,400",/players/c/cunnija01.html
2015-16,Orlando Magic,NBA,"$981,348",/players/c/cunnija01.html
2015-16,Milwaukee Bucks,NBA,"$57,726",/players/c/cunnija01.html
Career,(may be incomplete),,"$3,403,794",/players/c/cunnija01.html
2012-13,Dallas Mavericks,NBA,"$1,156,320",/players/c/cunnija01.html
2013-14,Atlanta Hawks,NBA,"$1,208,400",/players/c/cunnija01.html
2015-16,Orlando Magic,NBA,"$981,348",/players/c/cunnija01.html
2015-16,Milwaukee Bucks,NBA,"$57,726",/players/c/cunnija01.html
Career,(may be incomplete),,"$3,403,794",/players/c/cunnija01.html
2012-13,New Orleans Hornets,NBA,"$5,144,280",/players/d/davisan02.html
2013-14,New Orleans Pelicans,NBA,"$5,375,760",/players/d/davisan02.html
2014-15,New Orleans Pelicans,NBA,"$5,607,240",/players/d/davisan02.html
2015-16,New Orleans Pelicans,NBA,"$7,070,730",/players/d/davisan02.html
2016-17,New Orleans Pelicans,NBA,"$22,116,750",/players/d/davisan02.html
2017-18,New Orleans Pelicans,NBA,"$23,775,506",/players/d/davisan02.html
2018-19,New Orleans Pelicans,NBA,"$25,434,262",/players/d/davisan02.html
2019-20,Los Angeles Lakers,NBA,"$27,093,019",/players/d/davisan02.html
2020-21,Los Angeles Lakers,NBA,"$32,742,000",/players/d/davisan02.html
2021-22,Los Angeles Lakers,NBA,"$35,361,360",/players/d/davisan02.html
Career,(may be incomplete),,"$189,720,907",/players/d/davisan02.html
2012-13,New Orleans Hornets,NBA,"$5,144,280",/players/d/davisan02.html
2013-14,New Orleans Pelicans,NBA,"$5,375,760",/players/d/davisan02.html
2014-15,New Orleans Pelicans,NBA,"$5,607,240",/players/d/davisan02.html
2015-16,New Orleans Pelicans,NBA,"$7,070,730",/players/d/davisan02.html
2016-17,New Orleans Pelicans,NBA,"$22,116,750",/players/d/davisan02.html
2017-18,New Orleans Pelicans,NBA,"$23,775,506",/players/d/davisan02.html
2018-19,New Orleans Pelicans,NBA,"$25,434,262",/players/d/davisan02.html
2019-20,Los Angeles Lakers,NBA,"$27,093,019",/players/d/davisan02.html
2020-21,Los Angeles Lakers,NBA,"$32,742,000",/players/d/davisan02.html
2021-22,Los Angeles Lakers,NBA,"$35,361,360",/players/d/davisan02.html
Career,(may be incomplete),,"$189,720,907",/players/d/davisan02.html
2012-13,San Antonio Spurs,NBA,"$1,400,000",/players/d/decolna01.html
2013-14,San Antonio Spurs,NBA,"$1,463,000",/players/d/decolna01.html
Career,(may be incomplete),,"$2,863,000",/players/d/decolna01.html
2012-13,San Antonio Spurs,NBA,"$1,400,000",/players/d/decolna01.html
2013-14,San Antonio Spurs,NBA,"$1,463,000",/players/d/decolna01.html
Career,(may be incomplete),,"$2,863,000",/players/d/decolna01.html
2012-13,Detroit Pistons,NBA,"$2,356,320",/players/d/drumman01.html
2013-14,Detroit Pistons,NBA,"$2,462,400",/players/d/drumman01.html
2014-15,Detroit Pistons,NBA,"$2,568,360",/players/d/drumman01.html
2015-16,Detroit Pistons,NBA,"$3,272,091",/players/d/drumman01.html
2016-17,Detroit Pistons,NBA,"$22,116,750",/players/d/drumman01.html
2017-18,Detroit Pistons,NBA,"$23,775,506",/players/d/drumman01.html
2018-19,Detroit Pistons,NBA,"$25,434,263",/players/d/drumman01.html
2019-20,Cleveland Cavaliers,NBA,"$27,093,019",/players/d/drumman01.html
2020-21,Cleveland Cavaliers,NBA,"$27,957,238",/players/d/drumman01.html
2020-21,Los Angeles Lakers,NBA,"$554,988",/players/d/drumman01.html
2021-22,Brooklyn Nets,NBA,"$2,401,537",/players/d/drumman01.html
Career,(may be incomplete),,"$139,992,472",/players/d/drumman01.html
2012-13,Detroit Pistons,NBA,"$2,356,320",/players/d/drumman01.html
2013-14,Detroit Pistons,NBA,"$2,462,400",/players/d/drumman01.html
2014-15,Detroit Pistons,NBA,"$2,568,360",/players/d/drumman01.html
2015-16,Detroit Pistons,NBA,"$3,272,091",/players/d/drumman01.html
2016-17,Detroit Pistons,NBA,"$22,116,750",/players/d/drumman01.html
2017-18,Detroit Pistons,NBA,"$23,775,506",/players/d/drumman01.html
2018-19,Detroit Pistons,NBA,"$25,434,263",/players/d/drumman01.html
2019-20,Cleveland Cavaliers,NBA,"$27,093,019",/players/d/drumman01.html
2020-21,Cleveland Cavaliers,NBA,"$27,957,238",/players/d/drumman01.html
2020-21,Los Angeles Lakers,NBA,"$554,988",/players/d/drumman01.html
2021-22,Brooklyn Nets,NBA,"$2,401,537",/players/d/drumman01.html
Career,(may be incomplete),,"$139,992,472",/players/d/drumman01.html
2012-13,Detroit Pistons,NBA,"$473,604",/players/e/engliki01.html
Career,(may be incomplete),,"$473,604",/players/e/engliki01.html
2012-13,Detroit Pistons,NBA,"$473,604",/players/e/engliki01.html
Career,(may be incomplete),,"$473,604",/players/e/engliki01.html
2012-13,Golden State Warriors,NBA,"$1,020,960",/players/e/ezelife01.html
2013-14,Golden State Warriors,NBA,"$1,066,920",/players/e/ezelife01.html
